,popularity,casts_popularity_sum,crews_popularity_sum,budget,revenue,vote_count,is_good
843,15.803,89.99,33.412000000000006,28000000.0,103173635.0,620,0
844,14.767,111.87899999999999,31.31800000000001,30000000.0,24048000.0,361,0
845,34.977,152.30599999999995,59.81,45000000.0,72281712.0,2627,0
846,1.581,11.872,3.6,500000.0,500000.0,4,0
847,18.978,128.664,101.71199999999996,35000000.0,43203413.0,1725,0
848,11.433,76.08600000000001,56.48699999999999,9750000.0,558000.0,249,0
849,15.413,90.59899999999998,38.34,15000000.0,9918093.0,1682,0
850,36.421,172.40099999999995,234.855,150000000.0,397850012.0,4805,0
851,10.029,29.89,38.43400000000001,2000000.0,18344729.0,532,0
852,2.255,12.657,11.793,404000.0,1100000.0,16,0
853,35.751,149.03799999999995,78.93799999999997,35000000.0,145374099.0,1683,0
854,0.84,1.7999999999999998,3.282,1000000.0,1390000.0,1,0
855,10.285,24.091000000000005,35.95200000000001,13749400.0,2842040.0,465,0
856,25.133000000000006,76.223,49.419,35000000.0,92158961.0,2765,0
857,13.206,40.99500000000001,30.561999999999998,10000000.0,3665069.0,982,0
858,33.66,63.50400000000001,39.384,40000000.0,60462347.0,976,0
859,2.855,30.192,21.08400000000001,3000000.0,3098924.0,17,0
860,5.581,15.285,3.98,5000000.0,2091037.0,17,0
861,12.161,77.37100000000002,67.648,9000000.0,985117.0,297,0
862,15.102,125.532,78.21099999999998,45000000.0,114501299.0,1577,0
863,4.439,64.851,26.36900000000001,2000000.0,2100000.0,6,0
864,1.459,29.92100000000001,7.3599999999999985,550000.0,2000000.0,16,0
865,2.979,13.293,10.493999999999998,16000000.0,98900000.0,36,0
866,12.746,45.85,37.465,10000000.0,13082071.0,544,0
867,10.302,48.955,11.725999999999999,12500000.0,1227324.0,106,0
868,12.005999999999998,121.37899999999999,12.386,7200000.0,12629471.0,205,0
869,4.424,7.8000000000000025,4.2,64319.0,1000000.0,27,0
870,12.191,49.75400000000001,76.43599999999995,30000000.0,13001257.0,474,0
871,7.33,37.883,7.929999999999999,3000000.0,7100000.0,98,0
872,18.336,54.438,72.03399999999995,14000000.0,38574362.0,304,0
873,18.364,49.915000000000006,60.981,20000000.0,14397593.0,940,0
874,11.123,35.30300000000001,32.318000000000005,1200000.0,18492362.0,752,0
875,8.56,60.272,22.33300000000001,15000000.0,12201255.0,83,0
876,12.987,62.277,35.725,57000000.0,28283637.0,220,0
877,5.247000000000001,21.161000000000005,14.194,8500000.0,9100000.0,65,0
878,10.373,80.55099999999999,53.96000000000001,12000000.0,6754898.0,176,0
879,12.184,125.384,115.412,28000000.0,8891623.0,159,0
880,42.828,65.26,87.23899999999996,75000000.0,140175006.0,2819,0
881,38.975,90.848,20.589000000000002,135000000.0,245623848.0,2577,0
882,12.069,45.26100000000001,98.479,80000000.0,5989640.0,258,0
883,5.295,17.634999999999994,11.015999999999998,947000.0,1120000.0,14,0
884,3.868,11.107999999999995,11.621999999999998,490000.0,2000000.0,37,0
885,23.452,126.307,126.719,140000000.0,285444603.0,1808,0
886,8.056000000000001,12.192,8.162,950000.0,814666.0,65,0
887,6.621,13.321999999999996,19.752,250000.0,609524.0,41,0
888,11.545,53.23499999999999,33.33700000000001,20000000.0,14166853.0,57,0
889,11.968,41.74800000000001,13.170000000000002,6000000.0,12000000.0,92,0
890,1.156,10.972000000000001,19.530000000000005,3300000.0,432266.0,1,0
891,40.015,103.0,6.723,105000000.0,408579038.0,3355,0
892,16.479,121.791,32.14000000000001,40000000.0,60474340.0,1988,0
893,19.328,67.58199999999998,10.542000000000002,7600000.0,55600000.0,988,0
894,10.866,29.315000000000005,18.554000000000002,5115000.0,12000000.0,271,0
895,8.288,10.75,19.713000000000005,15000000.0,9995168.0,451,0
896,30.64,58.02900000000001,6.4,5000000.0,14000000.0,621,0
897,2.006,13.873,8.640999999999998,1700000.0,2800000.0,14,0
898,36.001,99.167,285.7759999999999,165000000.0,310634054.0,4499,0
899,22.216,87.80199999999998,64.535,11000000.0,3639345.0,497,0
900,7.769,42.88800000000001,8.847999999999997,8000000.0,12671300.0,140,0
901,14.218,82.48399999999998,9.577,29000000.0,33662874.0,227,0
902,7.468,47.147,26.76200000000001,7000000.0,3604598.0,283,0
903,15.397,54.703,88.37700000000002,8500000.0,7500000.0,867,0
904,52.037,85.43399999999998,64.40599999999999,35000000.0,81967450.0,2293,0
905,12.207,70.062,14.433,1500000.0,416925.0,421,0
906,14.539,51.082,58.16699999999999,40000000.0,12303411.0,601,0
907,1.091,10.041,28.267,578861.0,361618.0,0,0
908,14.653,53.678000000000004,19.657000000000007,35000000.0,40263020.0,649,0
909,9.154,55.00300000000001,25.61300000000001,7000000.0,3646994.0,58,0
910,7.79,46.476000000000006,15.972,13442285.0,12500000.0,551,0
911,14.779000000000002,36.61900000000001,21.385000000000005,13000000.0,91038276.0,950,0
912,38.306,128.00799999999998,74.332,200000000.0,219851172.0,5597,0
913,15.268,46.31200000000001,51.01400000000001,25000000.0,16057580.0,1118,0
914,8.988999999999997,22.079000000000004,72.19599999999993,13000000.0,7201952.0,204,0
915,19.716,67.92399999999999,23.833000000000002,8000000.0,6491240.0,1829,0
916,20.991,131.32399999999996,46.64100000000001,60000000.0,104391623.0,1373,0
917,14.439,118.44299999999998,18.052000000000003,20000000.0,32054369.0,989,0
918,13.921,64.923,103.44399999999996,28000000.0,7002261.0,373,0
919,16.233,83.16400000000002,177.88099999999997,70000000.0,72108608.0,1494,0
920,3.878,15.755999999999998,11.335,3500000.0,689473.0,12,0
921,16.445,96.12999999999998,119.982,42000000.0,178311729.0,2115,0
922,8.835,26.249,7.127999999999999,800000.0,1952653.0,143,0
923,17.337,122.992,106.616,50000000.0,40828540.0,1708,0
924,61.662,95.275,94.65999999999997,35000000.0,147934180.0,2528,0
925,7.87,60.38500000000001,42.515,12000000.0,5086909.0,40,0
926,68.203,78.56799999999998,159.04999999999995,49000000.0,104399548.0,6251,0
927,2.608,24.171,4.739999999999998,385320.0,1120000.0,23,0
928,14.452,116.71299999999997,25.81900000000001,85000000.0,144000000.0,993,0
929,15.002,23.62,50.812,1500000.0,373967.0,621,0
930,18.709,113.08200000000002,13.509,102000000.0,147080413.0,1971,0
931,164.58599999999996,141.62299999999996,130.661,185000000.0,566652812.0,8084,0
932,15.958,115.28300000000002,26.072,20000000.0,1969193.0,725,0
933,4.059,2.6,4.4,266103.0,665258.0,9,0
934,17.074,58.86600000000001,9.307,13000000.0,44726644.0,594,0
935,7.0120000000000005,35.126999999999995,27.326000000000004,7000000.0,4000000.0,44,0
936,11.232,113.57999999999998,9.877,40000000.0,24719215.0,341,0
937,3.849,9.162,8.245999999999999,200000.0,8000000.0,31,0
938,41.483,104.94599999999998,33.481,12000000.0,91244913.0,1002,0
939,7.394,71.94600000000001,17.012,25000000.0,16118077.0,75,0
940,9.39,65.225,74.86999999999995,10000000.0,3193102.0,248,0
941,9.803,47.599,10.224,20000000.0,18253415.0,136,0
942,1.463,5.549999999999999,14.833999999999996,2400000.0,1240000.0,8,0
943,1.149,12.527999999999999,7.893999999999997,4200000.0,350000.0,4,0
944,15.082,106.23699999999997,11.456,30000000.0,41480851.0,658,0
945,11.97,131.19099999999997,77.01799999999997,14000000.0,32482682.0,193,0
946,10.02,49.53000000000001,43.68600000000001,5000000.0,3588626.0,106,0
947,30.751,139.588,251.599,209000000.0,303025485.0,4203,0
948,24.436,91.96,141.64899999999994,58000000.0,100541806.0,5573,0
949,4.577,16.916,16.479,1500000.0,2800000.0,5,0
950,9.131,91.752,14.797,24000000.0,2642983.0,68,0
951,25.062,106.80299999999998,85.64699999999995,16000000.0,247275374.0,4528,0
952,7.542999999999998,31.19400000000001,14.089999999999998,1455000.0,2620000.0,49,0
953,22.361,113.10899999999998,50.21500000000001,135000000.0,361832400.0,2013,0
954,5.638,5.795999999999999,8.779999999999998,9000000.0,1964253.0,18,0
955,18.621,149.929,26.37500000000001,34000000.0,95608995.0,750,0
956,12.95,107.415,49.297,28000000.0,14010832.0,714,0
957,2.613,12.076999999999998,20.929000000000002,3500000.0,6500000.0,18,0
958,10.662,9.017,55.98,5000000.0,782102.0,105,0
959,9.0,41.734,9.776,25000000.0,10070000.0,90,0
960,0.687,7.585,1.2,466418.0,1958955.0,3,0
961,8.732999999999999,12.154000000000002,12.705,12000.0,6000000.0,308,0
962,53.94,99.94200000000001,90.30199999999996,130000000.0,403170142.0,9262,0
963,14.784,109.575,38.596,29000000.0,34994648.0,959,0
964,21.993,49.599,17.996000000000006,4000000.0,4100000.0,300,0
965,8.198,26.413,13.268,40000000.0,1641825.0,142,0
966,10.707,58.43,24.963,30000000.0,9898412.0,424,0
967,33.452,119.51,46.166,110000000.0,563749323.0,2856,0
968,12.26,19.631,23.584000000000003,3440000.0,10000000.0,287,0
969,8.494,28.489,5.779999999999999,5000000.0,2387127.0,179,0
970,1.96,16.686,2.588,822000.0,1200000.0,9,0
971,11.143,50.121,15.934999999999995,25000000.0,4388563.0,199,0
972,11.04,95.25099999999998,136.57599999999996,8000000.0,3020601.0,116,0
973,12.187,66.58200000000001,41.056000000000004,25000000.0,11772461.0,132,0
974,17.187,75.827,55.38000000000001,60000000.0,104324083.0,558,0
975,21.731,93.59900000000002,18.199000000000005,20000000.0,39143839.0,721,0
976,19.299,74.23100000000002,18.097,20000000.0,8821329.0,468,0
977,5.613,97.84499999999998,134.93399999999997,76000000.0,236350661.0,5188,0
978,15.741,88.91199999999998,33.446000000000005,6000000.0,10409377.0,2210,0
979,9.685,36.397,4.672,600000.0,4000000.0,228,0
980,13.496,90.64299999999996,17.779,50000000.0,170128460.0,880,0
981,13.167,58.668,22.616000000000003,26000000.0,48563556.0,185,0
982,25.266,82.73700000000002,84.31399999999995,90000000.0,162839667.0,1926,0
983,9.231,17.964000000000006,19.640000000000004,19500000.0,91000000.0,183,0
984,43.74800000000001,32.586999999999996,159.71899999999994,135000000.0,368871007.0,3047,0
985,13.103,10.67,31.60000000000001,10000000.0,365734.0,141,0
986,7.77,54.953,2.4,6500000.0,2025032.0,9,0
987,12.457,47.41100000000001,17.785,30000000.0,15556340.0,558,0
988,14.274,88.14799999999998,14.515,35000000.0,29882645.0,385,0
989,4.082,13.788,9.525,70000.0,11800000.0,15,0
990,13.179,104.643,44.08600000000001,19000000.0,6928068.0,497,0
991,26.066,239.365,208.17999999999995,200000000.0,783766341.0,10730,0
992,16.592,69.977,26.231,100000000.0,68688831.0,904,0
993,9.239,64.29400000000001,1.7999999999999998,5000000.0,1296184.0,194,0
994,16.477999999999998,79.56299999999997,28.929000000000002,8500000.0,15861566.0,422,0
995,16.609,149.77300000000002,68.88299999999998,90000000.0,188133322.0,6002,0
996,27.565,53.51200000000001,29.67400000000001,40000000.0,44922302.0,949,0
997,0.6,2.4,4.2,1209006.0,1500000.0,0,0
998,23.688,125.624,46.32400000000001,30000000.0,54819301.0,352,0
999,5.8820000000000014,36.153,7.799999999999998,3500000.0,2000000.0,91,0
1000,5.879,6.771,5.4099999999999975,5510000.0,18050000.0,40,0
1001,21.104,26.722,16.900000000000002,30000000.0,42830578.0,980,0
1002,7.2639999999999985,28.02200000000001,14.545,8104734.0,920719.0,192,0
1003,11.567,96.22299999999996,47.95200000000001,50000000.0,15302850.0,112,0
1004,9.825,59.679,58.53399999999999,25000000.0,10113400.0,47,0
1005,5.085,29.206,18.735000000000007,2000000.0,4000000.0,44,0
1006,9.657,59.31800000000001,23.33,30000000.0,4197729.0,66,0
1007,13.755999999999998,109.365,70.77499999999995,16000000.0,3442853.0,570,0
1008,10.329,5.571999999999999,6.953999999999999,7520000.0,13299749.0,138,0
1009,31.226,47.48,37.37400000000001,16000000.0,20545116.0,272,0
1010,5.775,4.36,5.3,6861490.0,2080679.0,126,0
1011,13.316,31.55,15.239,15500000.0,7385434.0,809,0
1012,2.295,21.824,7.7799999999999985,700000.0,3890000.0,14,0
1013,31.279,127.897,134.45600000000002,82000000.0,190320568.0,2345,0
1014,15.114,56.96100000000001,18.698,80000000.0,176885658.0,1269,0
1015,49.617,53.7,25.184000000000008,1500000.0,97009150.0,4869,0
1016,4.5139999999999985,65.06799999999998,5.787999999999999,713965.0,684374.0,8,0
1017,1.266,9.111,3.3800000000000003,500000.0,700000.0,4,0
1018,22.704,85.27999999999997,44.24800000000001,95000000.0,250288523.0,2967,0
1019,12.485,120.69,13.815999999999999,7000000.0,16624456.0,521,0
1020,87.645,156.799,77.40299999999998,20000000.0,246941965.0,6124,0
1021,3.593,11.764,11.253999999999998,10000000.0,10000000.0,40,0
1022,2.114,5.233999999999999,3.4,7000000.0,15172408.0,23,0
1023,10.615,64.984,24.369000000000003,20000000.0,17637950.0,643,0
1024,11.601,41.266999999999996,7.837999999999999,16000000.0,4192440.0,155,0
1025,3.204,22.224000000000004,19.686000000000003,1400000.0,2500000.0,18,0
1026,1.17,7.345999999999999,6.486999999999999,300000.0,1500000.0,2,0
1027,12.215,119.39,22.11,40000000.0,129540499.0,1567,0
1028,8.191,5.16,5.759999999999999,8250378.0,3262957.0,49,0
1029,10.252,14.935999999999998,35.175999999999995,900000.0,10000000.0,63,0
1030,11.67,86.45699999999998,46.33000000000001,6000000.0,2944752.0,283,0
1031,106.378,111.702,223.801,40000000.0,31672678.0,1447,0
1032,13.185,11.953,28.574,28000000.0,5684789.0,294,0
1033,1.749,12.253999999999996,7.0139999999999985,1200000.0,2400000.0,3,0
1034,12.415,41.92700000000001,26.494,8000000.0,426224.0,296,0
1035,7.3889999999999985,38.57,13.871999999999998,49200000.0,62405000.0,49,0
1036,10.333,93.00699999999996,108.516,49000000.0,20423389.0,140,0
1037,16.93,67.773,132.227,45000000.0,21009180.0,596,0
1038,97.743,27.074,56.34599999999999,4000000.0,427399.0,912,0
1039,8.09,24.341,23.871,40000000.0,41323171.0,612,0
1040,32.024,80.02899999999997,78.38599999999998,30000000.0,108979549.0,2461,0
1041,12.639,149.118,46.37299999999999,40000000.0,95020213.0,1330,0
1042,9.821,69.743,14.235,20000000.0,13801755.0,318,0
1043,2.0780000000000003,28.01400000000001,4.739999999999998,2500000.0,408000.0,12,0
1044,14.565,47.055,26.01100000000001,1250000.0,8500000.0,227,0
1045,5.872999999999998,62.94900000000001,33.61600000000001,4000000.0,389503.0,15,0
1046,11.602,17.656,9.386,800000.0,7000000.0,33,0
1047,12.829,58.201,12.271,29000000.0,16930185.0,206,0
1048,22.442,111.35700000000001,181.58700000000002,100000000.0,82102379.0,2474,0
1049,879.675,139.92100000000002,93.01399999999997,30000000.0,23205000.0,725,0
1050,5.784,1.5459999999999998,24.07500000000001,799000.0,788000.0,28,0
1051,9.545,44.834,12.890999999999998,15000000.0,10219460.0,136,0
1052,10.309,32.762,40.87100000000001,10000000.0,598645.0,186,0
1053,17.846,115.558,11.638999999999998,60000000.0,129181830.0,1554,0
1054,18.244,70.64699999999998,82.78299999999999,40000000.0,141069860.0,2126,0
1055,141.4,114.624,258.87699999999995,88000000.0,160542134.0,3285,0
1056,5.848,2.353,2.42,4500000.0,3468423.0,56,0
1057,7.704,55.341,17.191999999999997,17000000.0,3560932.0,26,0
1058,7.659,19.092,20.069000000000006,6000000.0,12643776.0,36,0
1059,56.67,149.673,77.77799999999998,110000000.0,295238201.0,8300,0
1060,18.285,224.755,69.60699999999999,35000000.0,18317151.0,462,0
1061,10.974,103.34799999999998,48.918000000000006,9100000.0,37707444.0,212,0
1062,3.354,14.588,0.6,15000000.0,3250000.0,13,0
1063,9.743,33.157999999999994,16.808000000000003,7000000.0,1000000.0,260,0
1064,9.844,30.523000000000003,32.004,11000000.0,2900000.0,137,0
1065,11.288,39.113,42.06600000000001,9000000.0,38200000.0,63,0
1066,17.095,74.45899999999995,64.097,10000000.0,4366460.0,1495,0
1067,49.557,50.677,10.734000000000002,20000000.0,21164799.0,1038,0
1068,24.807,70.41999999999999,94.72199999999997,30000000.0,75505973.0,1939,0
1069,12.468,35.37300000000001,21.65600000000001,3500000.0,4385516.0,271,0
1070,13.281,81.45700000000002,19.0,6600000.0,1851517.0,560,0
1071,14.531,89.381,21.363000000000003,15000000.0,12000000.0,229,0
1072,12.886,59.81,27.225,6500000.0,26533200.0,332,0
1073,10.84,122.856,17.451999999999998,50000000.0,46112640.0,269,0
1074,9.943,87.24899999999998,36.389,15000000.0,16633035.0,796,0
1075,3.3960000000000004,4.256,4.388,2000000.0,903391.0,37,0
1076,11.247,91.19899999999998,11.36,8169363.0,8175346.0,471,0
1077,11.895,55.56400000000001,38.296,16000000.0,17374595.0,370,0
1078,45.892,68.227,91.736,5000000.0,823471.0,706,0
1079,15.403,50.628,81.07199999999995,65000000.0,40002112.0,1035,0
1080,10.416,81.457,38.84200000000001,15000000.0,868439.0,135,0
1081,11.341,43.797,57.427,15000000.0,10611160.0,249,0
1082,10.018,74.03399999999998,26.138,40000000.0,14358033.0,362,0
1083,10.827,77.08800000000002,25.56300000000001,25000000.0,10324441.0,349,0
1084,3.91,5.2620000000000005,4.54,250000.0,8000000.0,11,0
1085,12.532,197.145,94.22399999999999,14700000.0,8049666.0,377,0
1086,13.063,63.096,16.589000000000002,30000000.0,19204929.0,278,0
1087,11.609000000000002,59.178000000000004,62.049,6500000.0,12633747.0,327,0
1088,17.396,60.104,56.23500000000001,55000000.0,17869048.0,1305,0
1089,8.5,55.56399999999999,15.202999999999998,10000000.0,7027000.0,48,0
1090,11.262,104.60899999999997,42.13400000000001,16000000.0,5867686.0,609,0
1091,13.385,103.13599999999998,28.446000000000005,7500000.0,26096852.0,961,0
1092,40.333,108.37899999999998,112.198,150000000.0,301970083.0,3217,0
1093,9.425,45.64300000000001,13.251,19000000.0,13680000.0,180,0
1094,12.639,39.525,16.618000000000002,6000000.0,4300000.0,121,0
1095,23.112,21.253000000000007,12.315999999999999,13000000.0,75511123.0,270,0
1096,12.713,64.209,24.44200000000001,17500000.0,19179969.0,366,0
1097,29.435,85.16999999999999,108.271,19000000.0,108047131.0,1577,0
1098,13.102,21.619,21.48500000000001,30000000.0,12951088.0,134,0
1099,2.224,14.342,5.54,500000.0,500000.0,6,0
1100,18.366,125.232,122.53099999999998,85000000.0,208076205.0,2642,0
1101,7.927,48.479000000000006,27.62,1915000.0,2807000.0,86,0
1102,12.316,54.53300000000001,18.116,3000000.0,1829804.0,224,0
1103,17.052,42.49600000000001,82.49199999999995,75000000.0,30700000.0,383,0
1104,12.004,28.16200000000001,15.774,270000.0,8000000.0,148,0
1105,14.686,65.441,82.10999999999999,40000000.0,13644292.0,733,0
1106,11.959,98.51199999999996,29.432,4000000.0,2826523.0,315,0
1107,14.566,86.08,22.743000000000002,17000000.0,6735922.0,629,0
1108,1.139,11.245999999999999,1.2,100000.0,1500000.0,0,0
1109,34.863,108.51799999999999,261.17900000000003,110000000.0,337580051.0,5036,0
1110,4.349,16.985,6.198,1100000.0,27000000.0,16,0
1111,16.250999999999998,61.136,20.930999999999997,35000000.0,94728529.0,1229,0
1112,30.749,129.98,49.904,150000000.0,424988211.0,6927,0
1113,14.837,65.60600000000001,21.484000000000005,23000000.0,38689940.0,252,0
1114,13.824000000000002,71.88400000000001,22.20000000000001,30000000.0,23400000.0,665,0
1115,5.101,4.252,2.56,5000000.0,14444502.0,64,0
1116,10.221,58.82100000000001,20.959000000000007,32000000.0,59927618.0,318,0
1117,12.204,62.80699999999999,20.989000000000004,13000000.0,27007143.0,278,0
1118,14.198,66.984,49.051,60000000.0,105178561.0,1224,0
1119,1.801,19.079,10.22,188432.0,2871092.0,3,0
1120,30.309,84.21199999999997,16.697,19000000.0,140376621.0,1226,0
1121,7.888,116.658,107.89399999999998,120000000.0,415440673.0,7539,0
1122,4.98,50.50400000000001,35.883,2300000.0,3000000.0,35,0
1123,75.566,250.266,100.44199999999996,225000000.0,754045518.0,11997,0
1124,8.265,40.44900000000001,58.282,12000000.0,4884663.0,129,0
1125,11.771,15.753999999999998,9.445,250000.0,2768400.0,119,0
1126,6.749,31.942,15.547,435000.0,2156000.0,52,0
1127,36.663,126.3,224.637,125000000.0,240697856.0,6273,0
1128,20.153,96.85799999999999,82.31299999999997,9000000.0,22088533.0,531,0
1129,8.276,51.43000000000001,22.83300000000001,18000000.0,1305114.0,60,0
1130,16.554000000000002,82.311,55.94000000000001,50000000.0,79958599.0,285,0
1131,20.997,127.916,11.034,26000000.0,53676580.0,2260,0
1132,14.42,32.124,57.831,80000000.0,90874570.0,906,0
1133,2.313,14.48,5.292000000000002,7000000.0,16000000.0,13,0
1134,12.94,24.19100000000001,4.779999999999999,8300000.0,25037390.0,172,0
1135,11.977,38.62300000000001,21.073,25000000.0,34100000.0,949,0
1136,59.297,114.376,18.590999999999998,80000000.0,271430189.0,4371,0
1137,12.394,98.87700000000001,62.777,58000000.0,53672080.0,406,0
1138,121.456,114.407,112.294,34000000.0,31626978.0,1623,0
1139,26.756,79.26699999999998,26.293000000000006,30000000.0,13521829.0,398,0
1140,16.921,96.173,31.466,50000000.0,41482207.0,1743,0
1141,11.028,30.349000000000004,23.84800000000001,15000000.0,16500000.0,77,0
1142,10.47,78.24900000000002,42.81200000000001,6500000.0,2401510.0,560,0
1143,10.695,62.809,12.978,25000000.0,55494066.0,368,0
1144,1.46,14.249,5.58,500000.0,500000.0,5,0
1145,1.307,22.238000000000003,3.304,800000.0,1328612.0,12,0
1146,0.652,29.672,2.83,500000.0,500000.0,2,0
1147,51.201,152.195,75.13600000000002,100000000.0,244819862.0,3223,0
1148,9.656,42.523,10.199,3005000.0,6746000.0,56,0
1149,12.11,83.52600000000002,29.17400000000001,30000000.0,26576000.0,448,0
1150,11.933,74.76100000000002,10.784999999999998,7000000.0,1941667.0,405,0
1151,2.619,31.201999999999998,7.0,1504710.0,1671700.0,18,0
1152,12.239,86.62699999999998,7.898,5000000.0,2466444.0,175,0
1153,2.149,10.127,0.6,1700000.0,9037000.0,5,0
1154,19.323,131.688,80.40299999999995,60000000.0,101134059.0,3353,0
1155,14.291,79.99499999999998,35.19900000000001,70000000.0,51386477.0,696,0
1156,7.671,44.994,17.501000000000005,7200000.0,2300000.0,57,0
1157,1.4,8.960999999999997,3.58,5000000.0,1413000.0,2,0
1158,9.635,118.62,17.544000000000004,12000000.0,4939939.0,69,0
1159,13.5,45.53399999999999,20.814000000000004,780000.0,1250000.0,288,0
1160,13.609000000000002,111.10500000000002,28.582,25000000.0,3650275.0,341,0
1161,13.130999999999998,53.717,216.24400000000003,40000000.0,62771059.0,555,0
1162,13.857,79.74399999999999,41.57100000000001,60000000.0,123054041.0,772,0
1163,14.946,86.491,22.33900000000001,35000000.0,81000000.0,538,0
1164,20.271,68.19,183.40299999999996,150000000.0,212011111.0,2155,0
1165,17.586,32.713,13.74,5773100.0,18144030.0,319,0
1166,17.323,15.405,10.98,4300000.0,3376375.0,157,0
1167,160.797,52.532,19.944000000000006,15000000.0,6852361.0,465,0
1168,12.412,54.70700000000001,24.343000000000004,4000000.0,1031243.0,306,0
1169,1.7919999999999998,9.939,17.990000000000006,6000000.0,12000000.0,9,0
1170,2.73,9.629,6.289999999999999,3800000.0,488569.0,14,0
1171,30.711,152.494,31.49600000000001,60000000.0,197183546.0,1067,0
1172,13.749,75.283,59.66199999999999,25000000.0,22611954.0,400,0
1173,12.106,19.523,30.96400000000001,9000000.0,13277558.0,263,0
1174,5.009,56.748999999999995,9.21,4500000.0,3200000.0,20,0
1175,9.274,63.20500000000001,10.898,14000000.0,13015688.0,103,0
1176,6.645,36.855,13.369999999999996,1100000.0,1400000.0,40,0
1177,82.917,96.538,186.446,132000000.0,373552094.0,3081,0
1178,1.96,7.273999999999999,3.2,600000.0,4100000.0,1,0
1179,15.994000000000002,30.663,19.794000000000004,8520000.0,56100000.0,50,0
1180,8.186,44.496,18.085000000000004,9000000.0,1046166.0,27,0
1181,21.587,61.714,117.194,95000000.0,190213455.0,1728,0
1182,13.44,109.554,49.019,28000000.0,1749201.0,462,0
1183,8.272,131.55599999999998,26.656,6000000.0,3485127.0,864,0
1184,16.115,216.32299999999998,142.233,85000000.0,137298489.0,1792,0
1185,7.68,71.42299999999993,6.599999999999999,1000000.0,852206.0,11,0
1186,25.683000000000003,141.98199999999997,226.032,130000000.0,276572938.0,4472,0
1187,15.36,57.391999999999996,114.231,40000000.0,87840042.0,882,0
1188,11.723,75.32,23.63600000000001,11000000.0,91258000.0,281,0
1189,14.901,57.364,72.06099999999998,17000000.0,3696232.0,458,0
1190,16.893,91.20099999999996,126.0,66000000.0,189198313.0,1033,0
1191,4.261,20.961000000000013,0.6,6000000.0,11600000.0,51,0
1192,2.905,7.6999999999999975,2.4,2500000.0,5129300.0,10,0
1193,8.017000000000001,44.419,3.6830000000000003,22000000.0,12400000.0,17,0
1194,13.61,89.64299999999999,46.64699999999999,40000000.0,67347013.0,519,0
1195,10.103,28.500999999999998,12.079999999999998,3500000.0,16000000.0,120,0
1196,13.619000000000002,18.614,13.364,5200000.0,12496155.0,165,0
1197,12.361,35.050000000000004,18.727,1000000.0,10047674.0,357,0
1198,10.28,64.675,56.85099999999999,3730500.0,6294161.0,189,0
1199,30.684,89.45000000000002,62.178000000000004,110000000.0,228738393.0,4333,0
1200,14.495,48.141999999999996,7.974,40000000.0,413844.0,191,0
1201,23.238000000000003,115.792,230.549,125000000.0,544272402.0,5890,0
1202,5.04,15.725999999999999,2.107,7000000.0,15000000.0,13,0
1203,12.402,41.7,17.404000000000003,15000000.0,1914166.0,147,0
1204,13.439,51.278,75.98299999999998,25000000.0,19829957.0,357,0
1205,11.098,56.39700000000001,42.02700000000001,50000000.0,22540359.0,162,0
1206,6.72,54.44299999999999,12.92,2500000.0,1300000.0,40,0
1207,3.812,9.719,25.39000000000001,6750000.0,1500000.0,18,0
1208,1.243,12.148,3.824,446245.0,1983587.0,3,0
1209,12.522,48.306000000000004,21.312000000000005,12000000.0,15250000.0,245,0
1210,9.712,20.925000000000004,7.564999999999999,11089000.0,75173000.0,1762,0
1211,22.13,14.432,9.546,6000000.0,769028.0,218,0
1212,1.269,38.726000000000006,5.275999999999999,1050255.0,2250547.0,11,0
1213,11.458,52.29600000000001,4.992,5000000.0,1189612.0,47,0
1214,16.679000000000002,49.81,122.97399999999998,35000000.0,99423521.0,1012,0
1215,12.289,28.671,3.242,13000000.0,6582052.0,92,0
1216,17.489,34.899,11.657,10000000.0,3424648.0,361,0
1217,41.861,146.084,91.04899999999996,30000000.0,44516999.0,4995,0
1218,34.003,87.33099999999996,173.25,45000000.0,131183530.0,4252,0
1219,10.9,63.974,22.934,5000000.0,742898.0,127,0
1220,11.549,106.72699999999996,38.95700000000001,20000000.0,21284514.0,508,0
1221,12.588,69.178,55.087,20000000.0,30600000.0,983,0
1222,10.505999999999998,83.88600000000002,36.830999999999996,2700000.0,141000000.0,1042,0
1223,2.193,9.414,8.74,2650000.0,1500000.0,5,0
1224,0.6,7.984,3.0,15000.0,1500000.0,0,0
1225,31.957,61.91000000000001,35.136,20000000.0,14946150.0,433,0
1226,11.483,43.79100000000001,4.734999999999999,10000000.0,615752.0,44,0
1227,28.033,30.74000000000001,8.4,6000000.0,27165581.0,545,0
1228,10.005,40.359,27.705000000000005,25000000.0,11838218.0,72,0
1229,6.0379999999999985,28.269000000000002,11.095999999999998,10700000.0,1238080.0,16,0
1230,12.608,61.133,23.374000000000002,28000000.0,14051384.0,456,0
1231,14.849,76.54699999999998,76.03199999999995,20000000.0,39667665.0,1705,0
1232,1.4,11.89,7.9,225000.0,750000.0,6,0
1233,5.644,11.377,12.347999999999999,1400000.0,1700000.0,48,0
1234,14.527,100.441,30.814,49900000.0,26121638.0,965,0
1235,7.226,103.69799999999996,1.7999999999999998,6453637.0,1800000.0,298,0
1236,19.392,167.487,55.862,25000000.0,3885342.0,380,0
1237,9.971,70.29299999999999,15.329,6000000.0,14278900.0,218,0
